;Name;price;URL;type
45;A.I Revolution Mangaline 02;0.02;https://www.todoconsolas.com/manga/5944-manga_a_i_revolution_mangaline_02_po36924.html;Manga
46;A.I Revolution Mangaline 04;0.02;https://www.todoconsolas.com/manga/5945-manga_a_i_revolution_mangaline_04_po36926.html;Manga
47;A.I Revolution Mangaline 06;0.02;https://www.todoconsolas.com/manga/5946-manga_a_i_revolution_mangaline_06_po36928.html;Manga
48;A.I Revolution Mangaline 08;0.025;https://www.todoconsolas.com/manga/5947-manga_a_i_revolution_mangaline_08_po36930.html;Manga
49;Acca 13 Moztros 01;0.05;https://www.todoconsolas.com/manga/135018-manga_acca_13_moztros_01_po176541-9788419903051.html;Manga
50;Ace Ivrea 01;0.03;https://www.todoconsolas.com/manga/116716-manga_ace_ivrea_01_po156546.html;Manga
51;Adolescente Pero No Inocente Ivrea 01;0.04;https://www.todoconsolas.com/manga/110296-manga_adolescente_pero_no_inocente_ivrea_01_po154094-9788416905485.html;Manga
52;Agharta 02;0.035;https://www.todoconsolas.com/manga/2999-manga_agharta_02_po26686-9788498140224.html;Manga
53;Air Gear Norma 02;0.035;https://www.todoconsolas.com/manga/2820-manga_air_gear_norma_02_po23351-9788498472684.html;Manga
54;Ajin Semihumano Norma 01;0.03;https://www.todoconsolas.com/manga/21154-manga_ajin_semihumano_norma_01_po54350-9788467920611.html;Manga
55;Ajin Semihumano Norma 02;0.05;https://www.todoconsolas.com/manga/21155-manga_ajin_semihumano_norma_02_po54351-9788467921557.html;Manga
56;Ajin Semihumano Norma 03;0.055;https://www.todoconsolas.com/manga/21328-manga_ajin_semihumano_norma_03_po97680-9788467922400.html;Manga
57;Ajin Semihumano Norma 04;0.055;https://www.todoconsolas.com/manga/21327-manga_ajin_semihumano_norma_04_po97681-9788467923872.html;Manga
58;Ajin Semihumano Norma 05;0.055;https://www.todoconsolas.com/manga/26772-manga_ajin_semihumano_norma_05_po54354-9788467924961.html;Manga
59;Akamatsu Y Seven Macarras In Love Tomo y Lomo 02;0.045;https://www.todoconsolas.com/manga/122548-manga_akamatsu_y_seven_macarras_in_love_tomo_y_lomo_02_po164592-9788418739040.html;Manga
60;Akame Ga Kill Norma 01;0.05;https://www.todoconsolas.com/manga/6670-manga_akame_ga_kill_norma_01_po44393-9788467920628.html;Manga
61;Akame Ga Kill Norma 02;0.05;https://www.todoconsolas.com/manga/6671-manga_akame_ga_kill_norma_02_po44394-9788467920635.html;Manga
62;Akame Ga Kill Norma 04;0.05;https://www.todoconsolas.com/manga/10666-manga_akame_ga_kill_norma_04_po85728-9788467922127.html;Manga
63;Akame Ga Kill Norma 05;0.05;https://www.todoconsolas.com/manga/10665-manga_akame_ga_kill_norma_05_po85727-9788467922318.html;Manga
64;Akuma to Love Song Ivrea 01;0.025;https://www.todoconsolas.com/manga/5077-manga_akuma_to_love_song_ivrea_01_po30375-9788415513490.html;Manga
65;Akuma to Love Song Ivrea 03;0.035;https://www.todoconsolas.com/manga/17915-manga_akuma_to_love_song_ivrea_03_po65216-9788415513995.html;Manga
66;Akuma to Love Song Ivrea 04;0.035;https://www.todoconsolas.com/manga/18629-manga_akuma_to_love_song_ivrea_04_po65217-9788415680239.html;Manga
67;Akuma to Love Song Ivrea 05;0.035;https://www.todoconsolas.com/manga/18589-manga_akuma_to_love_song_ivrea_05_po96201-9788415680543.html;Manga
68;Alice 19th 03;0.035;https://www.todoconsolas.com/manga/5258-manga_alice_19th_03_po31764-9788484495482.html;Manga
69;Alice Escuela de Magia Glenat 03;0.035;https://www.todoconsolas.com/manga/18831-manga_alice_escuela_de_magia_glenat_03_po41264-9788484499855.html;Manga
